feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date
5467505,7260939789,39999278,4,app experience,positive,2024-05-08
8701014,1716322448,95873651,1,app experience,neutral,2023-09-13
5336879,4293959647,820740,5,customer service,positive,2023-05-03
6453103,3331935300,29095552,1,app experience,positive,2024-01-22
3958853,1775389576,15830066,3,delivery,negative,2023-12-15
9085939,8194774262,46836361,5,customer service,neutral,2024-08-18
2480674,3615279775,61618079,1,delivery,negative,2024-08-21
9215137,11467999,78267238,5,delivery,negative,2023-03-20
6081427,3971267196,8536503,5,,negative,2024-11-15
5150934,1584863963,61877649,1,app experience,negative,2023-04-10
761648,1557893814,75244116,3,delivery,negative,2024-01-13
2681578,8172695964,45323391,3,product quality,neutral,2024-07-21
9942145,7462800868,93127511,5,customer service,positive,2023-09-21
7353695,5438961669,37245065,1,product quality,negative,2023-12-17
4236291,4904849001,93563435,1,product quality,neutral,2023-12-30
4219382,4816980820,52613657,2,app experience,negative,2024-02-28
8580133,9004078716,55552600,,,,
2841833,8350353728,25585013,2,customer service,positive,2023-11-03
9049506,1204084245,1342184,2,delivery,neutral,2024-11-05
3239235,4142209897,44557943,1,delivery,positive,2024-06-23
49570,125551624,14693393,1,app experience,neutral,2023-06-21
2719090,9970545044,22931642,4,app experience,neutral,2024-05-14
3002219,7976032064,72946405,1,delivery,neutral,2024-12-04
2801569,8691567542,41640262,2,customer service,negative,2024-03-30
1302585,3592747590,12755730,1,customer service,positive,2023-05-10
8597123,7495753437,4758426,1,app experience,positive,2024-08-18
5871103,3965847120,80761521,1,delivery,negative,2024-01-12
4879303,9365984533,89704218,2,,negative,2024-06-22
5549223,2948242102,13189939,5,customer service,positive,2024-07-30
695372,6161193691,55693909,1,product quality,negative,2024-03-07
3768358,5964122835,14006996,1,product quality,negative,2024-05-11
2548472,8879377902,61320989,2,customer service,neutral,2024-08-17
3624049,8158068874,64403005,3,app experience,positive,2023-06-02
4172409,7039570964,68941950,2,product quality,negative,2024-11-15
4523289,5482913265,88324928,1,customer service,negative,2023-05-12
5363730,1018255782,2219590,2,product quality,neutral,2024-11-27
1479616,8441505853,48409448,3,customer service,neutral,2024-11-09
9028098,3850018395,57674875,1,product quality,negative,2024-07-27
3226423,4884197611,28173165,1,app experience,neutral,2023-10-07
2894458,5321849748,84468124,1,customer service,neutral,2024-09-18
2454880,9808738347,7728406,2,delivery,neutral,2024-06-18
8629527,8727249149,35826539,1,customer service,negative,2025-01-15
270589,2772154780,50899600,1,product quality,negative,2023-10-26
7304927,9128056381,98691989,2,app experience,negative,2024-03-07
7791478,4461463308,81352781,3,app experience,positive,2024-07-06
7477228,5636483988,34095555,1,product quality,negative,2024-03-15
1944212,1532065529,75464725,3,delivery,negative,2023-06-17
8458096,9933994647,83304571,5,,positive,2024-09-30
1253043,4823026749,34835738,1,app experience,positive,2024-01-20
9403741,7453442245,77869660,1,app experience,negative,2023-10-16
7465998,6519941559,29902416,1,product quality,neutral,2024-09-09
8662941,3798769654,75913572,3,customer service,positive,2023-10-18
7152198,5034289521,21201299,1,delivery,neutral,2023-08-30
1093536,6971088688,11389698,5,customer service,negative,2023-11-22
7243157,5650184107,19771128,2,delivery,negative,2024-08-22
9922332,5770410311,20956158,2,app experience,positive,2024-05-30
1675649,274530126,35278126,1,app experience,negative,2024-05-14
2025024,4819831152,66886852,2,delivery,negative,2024-10-24
7517863,6977688323,56780331,2,app experience,positive,2024-07-12
1699913,2035952734,63360864,4,app experience,negative,2024-02-26
7483634,3665334102,51476157,1,customer service,negative,2023-10-09
6057729,1862413314,48150243,1,product quality,negative,2023-07-04
3051987,4466643926,82989313,3,delivery,negative,2024-07-20
3311244,4470717835,76008165,4,delivery,neutral,2023-10-14
5836719,3018086191,76359458,3,customer service,negative,2023-08-08
4020070,2447983559,99772709,1,product quality,negative,2024-04-24
4636707,5116322704,63360864,2,app experience,positive,2023-07-18
187542,8941550852,54145987,1,customer service,neutral,2024-02-07
4396650,8026773850,94730288,3,app experience,positive,2024-09-23
542263,2102402075,30317733,1,delivery,positive,2024-08-05
4776792,989844439,30468930,3,customer service,negative,2023-06-28
3599242,8426805628,11636968,4,customer service,positive,2024-01-15
1985991,7662188403,35554129,3,delivery,neutral,2025-01-07
2330293,9141654140,77811864,4,customer service,neutral,2024-03-03
6166248,5696947751,90745023,1,delivery,neutral,2024-03-25
7387379,8953871540,1601161,2,app experience,positive,2024-03-27
711303,1767778760,67729191,2,app experience,neutral,2023-06-01
505660,5516201271,73661993,4,app experience,positive,2024-06-22
6098728,9358248664,75213636,1,product quality,negative,2023-09-05
2091055,1530424665,45700739,1,delivery,negative,2024-10-17
4562866,7816293360,87669943,1,product quality,neutral,2024-06-10
1917447,1602396548,11063505,1,app experience,neutral,2023-05-04
8056653,7938126128,26199489,1,product quality,negative,2023-11-05
4731537,271744331,47274329,2,app experience,neutral,2023-03-20
8258208,387311360,70221073,1,product quality,neutral,2024-11-05
1816046,1286123100,45659330,2,customer service,neutral,2024-06-22
5082750,4832392771,10038382,3,app experience,positive,2024-01-20
9757843,4800106448,49970560,1,delivery,negative,2024-11-04
2111693,5500008514,31371112,2,delivery,positive,2024-07-23
7539747,7879575037,7228206,5,delivery,neutral,2023-07-16
7312687,50845914,54893418,3,product quality,negative,2023-08-12
578260,9766990467,48358028,4,delivery,neutral,2024-10-02
4088993,4215602937,66499992,3,customer service,negative,2024-07-13
4049457,238484255,73869823,4,delivery,negative,2023-08-14
4894139,3293988248,89986926,1,app experience,neutral,2023-08-20
6973629,5296157775,99231937,2,product quality,negative,2024-04-30
7645524,1143489067,21432404,3,customer service,negative,2023-12-18
551355,8524452029,40986000,5,app experience,negative,2024-07-04
6753827,4256779885,88745052,1,product quality,negative,2023-10-09
795431,7744686996,72946405,4,delivery,negative,2024-08-18
7042439,5427462399,41647393,2,app experience,positive,2024-11-08
693454,8596751747,66359719,2,delivery,neutral,2024-05-18
562006,4746468643,15144290,4,customer service,positive,2023-12-08
4366924,3010047327,5716817,3,app experience,positive,2023-10-20
991290,1236959246,94033330,5,customer service,neutral,2024-12-01
7004363,6600422315,79726146,1,customer service,negative,2025-02-14
7464077,3227252410,83023956,3,delivery,neutral,2024-07-03
8769084,6972292408,19682060,4,delivery,neutral,2023-09-20
1551406,7562754470,10700664,1,customer service,neutral,2025-02-01
3064209,7361971676,27504517,2,product quality,negative,2023-12-10
947,8875605037,93867669,1,delivery,negative,2024-12-20
2267899,8508253527,31233120,2,delivery,negative,2023-06-22
2954942,6798775600,24845814,4,delivery,negative,2023-06-22
9775764,3624810422,42366724,2,delivery,neutral,2024-05-12
7391471,4740213452,84066402,5,delivery,neutral,2023-10-02
4497261,3825468344,81337068,5,delivery,negative,2023-09-23
6122779,902245665,44828791,3,delivery,positive,2024-06-10
7576416,6874299189,24633671,3,product quality,negative,2024-03-06
4697247,1127125313,91312072,1,product quality,negative,2023-06-14
691219,3606548818,85354059,3,app experience,negative,2024-12-17
5166281,5750044154,11636968,1,delivery,negative,2024-01-16
1382377,3872847781,27727819,3,product quality,neutral,2023-08-21
97811,5939554684,3875480,3,delivery,negative,2023-12-18
5621884,676412814,57291761,1,product quality,negative,2023-06-22
3808119,4248390724,6390687,1,delivery,negative,2024-07-11
2046453,8938687150,97664747,3,delivery,negative,2023-04-25
8438675,7898867047,899941,3,app experience,neutral,2024-07-24
6032503,2142065357,469006,5,customer service,negative,2023-08-20
4480675,9024719693,21597477,3,app experience,negative,2024-08-05
4809948,8976616698,90346920,5,customer service,negative,2023-09-23
4863117,8792586840,91566278,1,app experience,positive,2024-05-06
2044654,5375387413,66768157,4,delivery,neutral,2024-10-21
2287698,4252164097,72366758,1,customer service,neutral,2024-09-04
5142344,8423273411,5418547,3,customer service,neutral,2024-04-05
2440501,2551179741,18791381,1,product quality,negative,2024-06-15
8368694,227511348,11775073,3,product quality,negative,2024-04-01
3759920,4434464045,7591711,3,delivery,neutral,2024-07-13
4041388,7041011843,35705377,3,customer service,neutral,2024-02-22
2902698,6510283268,67383024,1,delivery,negative,2024-03-05
3980335,6853654698,85198177,3,app experience,neutral,2024-03-11
7570854,9338996795,2219590,5,customer service,positive,2024-04-30
3514343,7346145952,96629258,1,product quality,negative,2023-12-26
998290,6497069610,52672659,5,customer service,negative,2024-04-17
3367308,1741402363,87200291,1,delivery,neutral,2023-05-08
7059559,4825878367,46717997,1,delivery,negative,2023-11-08
5924784,7019011442,41640262,3,delivery,negative,2023-08-21
8946524,1674463798,52085702,5,delivery,negative,2024-11-28
6399504,305684588,46876240,2,app experience,negative,2024-06-30
2714845,5967495442,77086074,2,delivery,neutral,2023-11-21
6673711,2571047526,90665975,4,delivery,negative,2023-11-30
2934013,7784811086,53332493,3,product quality,negative,2024-06-26
1368168,7942005230,78614729,3,delivery,neutral,2024-07-27
6113742,6653543195,95334407,4,app experience,negative,2023-05-06
3227569,397928918,71902700,2,customer service,negative,2023-11-10
5227689,776120140,25128143,2,product quality,negative,2024-06-10
9554223,8293188779,28991365,1,customer service,negative,2024-03-03
5832996,178737268,2164524,2,delivery,negative,2024-05-16
1975368,5246598523,90665975,3,app experience,positive,2023-10-18
9396068,1172544737,30188374,2,app experience,neutral,2024-07-01
6962998,6419533291,92404798,2,product quality,neutral,2023-03-23
918874,882083749,51833636,2,delivery,neutral,2023-05-10
6190918,3185510401,43990799,4,delivery,negative,2024-09-08
5351111,7760767006,93018527,4,delivery,negative,2024-04-20
1629735,3833878150,644189,1,customer service,positive,2023-12-30
2948051,369899578,44198187,2,product quality,negative,2024-02-20
3052466,1944466212,70798876,1,product quality,negative,2023-09-06
7144855,4064447117,6061349,4,customer service,neutral,2023-08-18
505283,1553685597,22822088,3,app experience,neutral,2023-08-16
1436132,3682284811,96009692,5,app experience,positive,2024-12-26
9095544,291439357,62679120,2,product quality,negative,2024-04-25
1029897,8285784194,17390673,2,customer service,negative,2023-05-07
2986134,5058742647,29562254,1,product quality,neutral,2023-11-13
42109,6917020296,34655710,4,customer service,positive,2024-10-18
4450869,6671181961,50968312,1,delivery,neutral,2024-03-22
9318477,5123439997,89886179,3,app experience,negative,2024-07-04
7777479,8510183245,3897936,4,delivery,positive,2023-12-17
9857802,6081384585,94529626,2,product quality,negative,2024-06-15
592339,4423613746,98088303,1,product quality,negative,2024-09-16
8142511,1530472691,82169898,2,delivery,negative,2023-10-29
7016969,7009303199,85519349,3,delivery,negative,2023-08-23
1695867,5386652055,71252391,1,product quality,negative,2024-09-27
7234307,4413239746,22915611,1,app experience,negative,2024-01-21
9206189,4988875078,65514005,1,product quality,neutral,2024-08-26
952999,1617565217,43518622,3,product quality,negative,2023-03-24
3486386,392038758,24144240,2,delivery,negative,2023-12-24
4564815,1828727552,12455156,2,product quality,negative,2024-03-31
5714605,7119397338,25850478,1,delivery,negative,2023-11-01
193776,2611271708,11446157,3,delivery,neutral,2023-10-29
8589341,7162509481,1174162,2,customer service,positive,2024-10-27
5473397,131913576,48228547,1,product quality,neutral,2024-05-02
8112535,6627201490,28991365,5,app experience,neutral,2023-10-21
7876022,4644950813,81655250,1,app experience,neutral,2023-09-21
2479913,9434934993,92027021,3,app experience,neutral,2024-05-09
8109035,2556317798,29562072,1,customer service,positive,2023-08-18
1602501,2826150539,24456825,5,customer service,negative,2024-04-29
441802,4283803308,4543215,1,delivery,negative,2023-07-06
4407642,6873424093,35705377,4,customer service,negative,2025-01-06
2957464,4741294126,66354642,4,delivery,positive,2023-09-27
9315691,4967241271,45708879,2,app experience,negative,2024-07-23
6038221,9554079946,69516494,4,delivery,positive,2024-10-03
718730,4601205399,97111069,2,delivery,negative,2024-03-22
8701762,5633967304,72605638,3,product quality,negative,2023-10-10
2858606,4168163237,47503133,5,customer service,neutral,2024-02-19
378316,5924297360,59197894,1,customer service,neutral,2024-03-27
7303951,2120299901,28499191,1,delivery,negative,2024-02-20
5282550,1070876534,59329145,5,customer service,negative,2023-10-16
2040171,7032280048,18567760,1,app experience,negative,2025-01-26
2222935,156346853,57331847,4,app experience,negative,2024-01-16
5733557,6873267326,45546750,5,app experience,negative,2024-01-02
7842448,1370661468,64795608,4,app experience,negative,2024-09-08
8133334,3612128358,8513589,5,customer service,neutral,2024-06-12
4645106,1736953222,86704661,2,product quality,negative,2024-03-10
3931686,9107923488,85354059,5,customer service,positive,2024-04-02
6793875,4378877600,46989310,1,product quality,negative,2024-08-04
6512144,3232762361,22613559,1,app experience,positive,2024-05-15
3075998,1831641377,76971644,2,delivery,negative,2023-09-25
3417089,562428866,57833505,2,product quality,neutral,2025-02-05
4901338,4607715908,59095971,1,delivery,negative,2024-06-01
5959915,4804575203,53974737,5,customer service,neutral,2024-06-13
983440,8287234948,47939657,3,customer service,negative,2023-10-08
5178395,6074452586,78806824,4,app experience,neutral,2023-12-25
4017037,6821790656,66710182,3,customer service,neutral,2023-11-26
8996588,7821942520,84468124,1,product quality,negative,2023-09-04
1207954,3012496270,27604184,3,delivery,neutral,2023-06-03
7547714,8980370750,76971644,4,app experience,positive,2024-08-05
3548365,6535672015,4758426,1,customer service,neutral,2023-12-26
